wav_filepath,wav_filesize,duration,transcript
data/raw/audio/sm04500701041.wav,130854,4.088,što jedna ima neka uvijek s drugom dijeli
data/raw/audio/sm04500605052.wav,129644,4.05,i u tome ošinu muža tako strašnim pogledom da su jadnika
data/raw/audio/sm04500202099.wav,52308,1.633,sve im puca iza ušiju
data/raw/audio/sm04500504015.wav,77654,2.425,kraljević tada svrnu pogled
data/raw/audio/sm04500103045.wav,40286,1.258,ali su zalutali
data/raw/audio/sm04500504069.wav,51486,1.608,zagukaše uglas
data/raw/audio/sm04500402073.wav,48324,1.509,te on krenu prema tome glasu
data/raw/audio/sm04500605101.wav,138516,4.327,nebo zastrli crni oblaci ukrstile munje i gromovi udarali
data/raw/audio/sm04500601108.wav,41884,1.308,i vrijeme je
data/raw/audio/sm04501002022.wav,62684,1.958,prasnu u smijeh grohotom
data/raw/audio/sm04500605042.wav,35224,1.099,toliko se
data/raw/audio/sm04500303080.wav,86444,2.7,ali svejednako ne mogaše ništa iz nje izvući
data/raw/audio/sm04500802090.wav,185532,5.796,a on joj život poštedio i kako je onda cio dan bježala dok naposljetku nije naišla na kućicu
data/raw/audio/sm04500102083.wav,43142,1.347,zatim iziđe
data/raw/audio/sm04501002092.wav,96686,3.02,navalio pa jedi i jedi
data/raw/audio/sm04500601050.wav,39804,1.242,što tako zaudara i smrdi
data/raw/audio/sm04500302077.wav,32434,1.012,čuvali su guske
data/raw/audio/sm04500204113.wav,41564,1.298,otac je uze tješiti
data/raw/audio/sm04500504093.wav,43566,1.36,a mlađa s desne
data/raw/audio/sm04500302023.wav,45068,1.407,da se izvrši opaka želja
data/raw/audio/sm04500501082.wav,46284,1.445,te je grančica rasla
data/raw/audio/sm04500901012.wav,67804,2.118,u koji bi dan pritisla vrućina
data/raw/audio/sm04501001017.wav,50764,1.585,tada se javi bukvan
data/raw/audio/sm04500601090.wav,44684,1.395,hajdemo unutra da vidiš
data/raw/audio/sm04500101070.wav,74534,2.328,obadvije smažem
data/raw/audio/sm04500204111.wav,38764,1.21,da je oslobodi muža
data/raw/audio/sm04500502092.wav,49244,1.538,on bi ga otpravio kazujući
data/raw/audio/sm04500805018.wav,39644,1.238,kao da je još živa
data/raw/audio/sm04500201006.wav,99646,3.113,što je izvikivala svoju robu na prodaju
data/raw/audio/sm04500302017.wav,43420,1.355,zapravo se bojala da bi
data/raw/audio/sm04500504059.wav,80606,2.518,i kraljević joj zagledao u lice
data/raw/audio/sm04500601023.wav,31884,0.995,baci u vodu
data/raw/audio/sm04500401095.wav,95038,2.969,slučilo se da je kroza šumu projahao kraljevski sin
data/raw/audio/sm04500202048.wav,45508,1.421,pa tako divu
data/raw/audio/sm04500204115.wav,106286,3.32,noćas ostavi vrata svoje spavaonice otvorena
data/raw/audio/sm04500504053.wav,51726,1.615,a ona sjedne na klupicu
data/raw/audio/sm04500102079.wav,73978,2.31,kako sam se uplašila
data/raw/audio/sm04500804061.wav,62284,1.945,baš šteta
data/raw/audio/sm04500401098.wav,76796,2.398,da je radoznao ustavio konja
data/raw/audio/sm04500601103.wav,31644,0.988,ribareva žena
data/raw/audio/sm04500401114.wav,78126,2.44,vidje kako pod kulu dolazi čarobnica
data/raw/audio/sm04500102017.wav,66176,2.067,kako mi je danas čudno pri duši
data/raw/audio/sm04500701054.wav,98558,3.079,da bijaše milina zaviriti u nju
data/raw/audio/sm04500202096.wav,66792,2.086,ono oko vatre sjede ostali divovi
data/raw/audio/sm04500204095.wav,56364,1.76,nego samo nekakav krojačić
data/raw/audio/sm04500704040.wav,83564,2.61,ali se odjedanput začuje brundanje
data/raw/audio/sm04500804012.wav,49884,1.558,promrmlja opaka žena
data/raw/audio/sm04500801016.wav,109704,3.427,umrije majka kraljica
data/raw/audio/sm04501001040.wav,47964,1.498,kad su vidjele gusku
data/raw/audio/sm04500901010.wav,92124,2.877,a u šumi pod starom lipom
data/raw/audio/sm04500601030.wav,28844,0.9,i to rekavši
data/raw/audio/sm04500802061.wav,83908,2.621,i ostali na to pogledaše na onu stranu
data/raw/audio/sm04501001029.wav,176922,5.527,lijepo su tako jeli i pili a onda će čovuljak bukvanu
data/raw/audio/sm04500102012.wav,80664,2.519,začudi se što su vrata otvorena
data/raw/audio/sm04500203066.wav,116484,3.639,nato krojač baci kamen na toga drugog
data/raw/audio/sm04500605019.wav,133964,4.185,sve je u glavi premetala što bi još mogla postati
data/raw/audio/sm04501002081.wav,92846,2.9,pa evo moram pritegnuti pojas što jače
data/raw/audio/sm04500203020.wav,155362,4.854,hoću i spreman sam stupiti kralju u službu
data/raw/audio/sm04501002073.wav,25058,0.782,koja ti je nevolja
data/raw/audio/sm04500604012.wav,49004,1.53,tjelesni pratioci
data/raw/audio/sm04500401076.wav,54766,1.71,te ga odnese sa sobom
data/raw/audio/sm04501002093.wav,136844,4.275,te u jedan dan smazao cijelo krušno brdo
data/raw/audio/sm04500804011.wav,50844,1.587,eto ti gade
data/raw/audio/sm04500805116.wav,91966,2.873,staviše ih pred nju a ona ih morade nazuti
data/raw/audio/sm04500104028.wav,162046,5.063,prijeđe zatim preko dvorišta kamo su mu do ušiju dopirali mnogi ptičji glasovi
data/raw/audio/sm04500503031.wav,56604,1.768,i kad bi tkogod po nju došao
data/raw/audio/sm04500104064.wav,73562,2.297,pa tako naposlijetku stigne u neko tuđe selo
data/raw/audio/sm04500605016.wav,75030,2.343,ali ona nije bila zadovoljna
data/raw/audio/sm04500802094.wav,44928,1.403,šiješ i pleteš
data/raw/audio/sm04500701040.wav,151724,4.74,ružica bi prihvatila dokle god živimo a majka bi dodala
data/raw/audio/sm04500902013.wav,55084,1.72,pa kad je već i gore sjela
data/raw/audio/sm04500402055.wav,80686,2.52,viknu ona podrugljivo
data/raw/audio/sm04500402059.wav,83784,2.617,kraljeviću bijaše da presvisne od pustog jada
data/raw/audio/sm04500605034.wav,37804,1.18,i zvijezdama
data/raw/audio/sm04500604090.wav,81904,2.558,pa kad uđe vidje kako ondje gori na
data/raw/audio/sm04500201063.wav,72014,2.249,put ga vodio u brdo
data/raw/audio/sm04501002083.wav,45098,1.408,ima lijeka tvojoj nevolji
data/raw/audio/sm04500202054.wav,133484,4.17,fićuka on kao da je nositi to deblo dječja igra
data/raw/audio/sm04500401016.wav,91886,2.87,zasađenu nadasve lijepim matovilcem
data/raw/audio/sm04500604102.wav,55802,1.742,sada sam papa
data/raw/audio/sm04500204003.wav,40044,1.25,ne bih mario i da jesam
data/raw/audio/sm04501002005.wav,137724,4.303,i zamoli da njega i crkvenjaka oslobode od krčmarevih kćeri
data/raw/audio/sm04500802069.wav,60438,1.887,prinesoše svoje svjetiljčice
data/raw/audio/sm04500303076.wav,142604,4.455,povijaj ga širom polja da on za njim juri smeten dok ja kosu opet spletem
data/raw/audio/sm04500201075.wav,82738,2.584,idi propalico
data/raw/audio/sm04500603026.wav,149244,4.662,a posvuda vrve vojnici čuju se bubnjevi trube ječe
data/raw/audio/sm04500201058.wav,44944,1.403,dohvati i nju
data/raw/audio/sm04500204044.wav,23164,0.723,za drvo
data/raw/audio/sm04500301041.wav,197806,6.18,ali kraljevska zaručnica bila smjerna i nije ništa rekla nego je opet uzjahala svoga konja
data/raw/audio/sm04500902047.wav,74364,2.322,i legoše na počinak
data/raw/audio/sm04501002104.wav,77484,2.42,nego je odjurio ravno u šumu
data/raw/audio/sm04500901023.wav,90044,2.812,te se otkotrljala ravno u vodu
data/raw/audio/sm04500101037.wav,34596,1.08,pol sata
data/raw/audio/sm04500901087.wav,164844,5.15,kraljevno ti najmlađa vrata sada ded otvori
data/raw/audio/sm04500301044.wav,44846,1.4,sunce prižeglo
data/raw/audio/sm04500504014.wav,156014,4.874,a na drvcetu smjestile se dvije golubice što su dovikivale
data/raw/audio/sm04500204006.wav,39724,1.24,ne htjedoše mu vjerovati
data/raw/audio/sm04500801023.wav,172844,5.4,pitala ga kraljica ogledajući se u njemu ogledalce kaži meni
data/raw/audio/sm04500102044.wav,65432,2.043,i tek što je to rekao
data/raw/audio/sm04500701050.wav,86282,2.695,vidješe da su spavale na rubu duboka ponora
data/raw/audio/sm04500602017.wav,40044,1.25,pa što bismo još htjeli
data/raw/audio/sm04500604021.wav,54844,1.712,načiniše počasni dvored
data/raw/audio/sm04500805010.wav,68604,2.143,mrtva pa mrtva
data/raw/audio/sm04501002070.wav,43326,1.353,nije dugo premišljao
data/raw/audio/sm04500703019.wav,74136,2.315,nakon nekog vremena odu na rijeku
data/raw/audio/sm04500902081.wav,119802,3.742,te ga nitko nije mogao izbaviti iz studenca nego samo ona
data/raw/audio/sm04501002041.wav,44894,1.402,i nikako da je utažim
data/raw/audio/sm04500202006.wav,126442,3.95,i zato poče pokazivati malo više poštovanja prema tome mališi
data/raw/audio/sm04500501087.wav,60924,1.903,pa kad bi pepeljuga izrekla kakvu želju
data/raw/audio/sm04500802085.wav,54544,1.703,odgovori ona
data/raw/audio/sm04500603044.wav,59962,1.872,a onda zaključi ženo
data/raw/audio/sm04500101060.wav,45556,1.422,ondje je kućica
data/raw/audio/sm04500303074.wav,63560,1.985,sve što je i kako je bilo
data/raw/audio/sm04500805015.wav,77964,2.435,dođe onda vrijeme da je pokopaju
data/raw/audio/sm04501002121.wav,54286,1.695,a kad kralj umrije
data/raw/audio/sm04500204038.wav,49244,1.538,da ga na svoj rog nabode
data/raw/audio/sm04501002053.wav,141726,4.428,a čovjek ondje navali na goleme bačve te udri pij i pij
data/raw/audio/sm04500202038.wav,107324,3.353,ali da vidimo jesi li kadar izvesti štogod krupnije
data/raw/audio/sm04500204013.wav,61724,1.927,i da mu dade obećanu nagradu
data/raw/audio/sm04500201044.wav,48676,1.52,prava junačina
data/raw/audio/sm04501002059.wav,65884,2.058,podrum prazan zjapi
data/raw/audio/sm04500302042.wav,31888,0.995,odsjekao glavu
data/raw/audio/sm04500802033.wav,68868,2.151,ali ne nađe prikladne za se
data/raw/audio/sm04500602074.wav,100038,3.125,o tome ćemo još razmisliti
data/raw/audio/sm04500202050.wav,127084,3.97,ne bijaše druge nego ponijeti cijelo stablo i još krojačića povrh
data/raw/audio/sm04500805074.wav,67004,2.092,upita pošto je oživjela
data/raw/audio/sm04500402079.wav,66394,2.073,koje se opet izbistriše
data/raw/audio/sm04500805092.wav,73964,2.31,obrati se svome ogledalu te upita
data/raw/audio/sm04500102072.wav,53916,1.683,zarezao je dva
data/raw/audio/sm04500804026.wav,44606,1.393,pamet u glavu
data/raw/audio/sm04500703012.wav,106574,3.329,nož ice te mu odreza prišinuti vršak brade
data/raw/audio/sm04500504010.wav,56570,1.766,odreza palac
data/raw/audio/sm04500805027.wav,42764,1.335,zlatnim slovima
data/raw/audio/sm04500204011.wav,38524,1.202,iščupano drveće
data/raw/audio/sm04500801046.wav,143460,4.482,smilova se on a u sebi nadoveza
data/raw/audio/sm04500504002.wav,163340,5.103,jer je i jedna i druga imala lijepe noge
data/raw/audio/sm04500704023.wav,70524,2.203,zgrabi vreću nabijenu dragim kamenjem
data/raw/audio/sm04500402091.wav,99882,3.12,i kako nije imao mira nego ju je morao vidjeti
data/raw/audio/sm04500204041.wav,36924,1.153,ne ide to tako brzo
data/raw/audio/sm04500203098.wav,109964,3.435,dođe li do kavge između nas i njega pa on udari po nama
data/raw/audio/sm04500602075.wav,105402,3.292,žena će svoju vidjet ćemo velim
data/raw/audio/sm04500503060.wav,105554,3.297,ona mu brzo umaknu tako da ju nije mogao stići
data/raw/audio/sm04500804067.wav,48604,1.518,ne smijem ništa uzeti
data/raw/audio/sm04500302021.wav,42548,1.328,s jadnom kraljevnom
data/raw/audio/sm04500102071.wav,69148,2.159,zapara trbušinu
data/raw/audio/sm04500804015.wav,44284,1.383,i u tim riječima
data/raw/audio/sm04500504100.wav,54178,1.692,te iziđe pred kraljevića
data/raw/audio/sm04500805031.wav,100926,3.153,i jedan je između njih uvijek ostajao kraj lijesa
data/raw/audio/sm04500801011.wav,129838,4.056,ubrzo zatim rodi joj se kćerkica
data/raw/audio/sm04500804047.wav,46924,1.465,žuta i crvena
data/raw/audio/sm04500601055.wav,28604,0.892,dat će ti kućicu
data/raw/audio/sm04500801001.wav,135752,4.241,snjeguljica i sedam patuljaka
data/raw/audio/sm04500703049.wav,114648,3.581,kad patuljak vidje da mu je brada ponovno skraćena
data/raw/audio/sm04500301067.wav,81646,2.55,postala je slaba i nemoćna
data/raw/audio/sm04500503022.wav,185804,5.805,zaiskao on da mu donesu sjekiru pa tako posiječe krušku
data/raw/audio/sm04500502083.wav,55164,1.722,na pepeljugu nisu ni pomišljale
data/raw/audio/sm04500103058.wav,43266,1.351,te imade što i vidjeti
data/raw/audio/sm04500805120.wav,33484,1.045,na zemlju pala
data/raw/audio/sm04500701060.wav,123952,3.872,bijaše kao da kakav namjernik želi ući
data/raw/audio/sm04500803021.wav,265736,8.303,svašta lijepo dobre robe odgovori lažna pokućarka imam pojasa i vrpca u svim bojama
data/raw/audio/sm04500704057.wav,106204,3.317,medvjed nije mario za brbljanje zlobnog patuljka
data/raw/audio/sm04501002006.wav,36526,1.14,ali tek što su oni
data/raw/audio/sm04500201074.wav,156850,4.9,div prezirno odmjeri krojača te će mu onako svisoka
data/raw/audio/sm04500101078.wav,29024,0.906,pa kad vidje
data/raw/audio/sm04500902035.wav,98604,3.08,digni me ili ću ti kazati ocu
data/raw/audio/sm04500805048.wav,45086,1.408,reče on tada patuljcima
data/raw/audio/sm04500803044.wav,107568,3.36,požuri se pred ogledalo te ga upita
data/raw/audio/sm04500701018.wav,138842,4.337,snjeguljica i ružica držale svoju kolibu u takvu redu i čistoći
data/raw/audio/sm04500501076.wav,32124,1.002,ljeskovu grančicu
data/raw/audio/sm04500805115.wav,84844,2.65,kliještima donesoše užarene željezne papuče
data/raw/audio/sm04500101089.wav,89766,2.804,i skrenu s puta u šumu
data/raw/audio/sm04500501006.wav,25884,0.807,te joj reče
data/raw/audio/sm04500801007.wav,64044,2.0,na prozorskom podboju
data/raw/audio/sm04500202003.wav,96924,3.027,sedam jednim udarcem
data/raw/audio/sm04500802048.wav,102456,3.2,tko je lomio od moga kruha javi se treeći
data/raw/audio/sm04500701064.wav,144086,4.501,a nikad nije nedostajalo ruža sa svakog grma
data/raw/audio/sm04500704015.wav,48604,1.518,i samo što ga nije odnio
data/raw/audio/sm04500804072.wav,54764,1.71,i prepolovi jabuku
data/raw/audio/sm04500902045.wav,47884,1.495,najmlađa kraljevna
data/raw/audio/sm04500704004.wav,140176,4.379,učas ga nestade za velikom stijenom
data/raw/audio/sm04500604087.wav,97004,3.03,velebna crkva okružena samim
data/raw/audio/sm04500302118.wav,71328,2.228,kraljevno jadno dijete
data/raw/audio/sm04500803003.wav,106058,3.313,ogledalo joj nato odgovori
data/raw/audio/sm04500604011.wav,35458,1.107,sa svake joj strane
data/raw/audio/sm04500604082.wav,65402,2.042,sad i papom
data/raw/audio/sm04500101094.wav,129706,4.052,i tako se samo gubila sve dublje zalazila u šumu
data/raw/audio/sm04500104016.wav,92764,2.897,zajada joringel u sebi i najposlije krene odande
data/raw/audio/sm04500702036.wav,33324,1.04,kad je objutrilo
data/raw/audio/sm04500601010.wav,182444,5.7,teško poče udicu i povraz potezati na dno sve dublje i dublje kroz blistavu vodu
data/raw/audio/sm04500605058.wav,59404,1.855,zar si s uma sišla
data/raw/audio/sm04500704002.wav,128630,4.018,izvuće vreću bisera što bijaše sakrivena u šašu
data/raw/audio/sm04500402011.wav,60260,1.882,te se kraljević po njima pope
data/raw/audio/sm04500805011.wav,57244,1.788,položiše je potom na odar
data/raw/audio/sm04501002116.wav,172364,5.385,i darova mu brod koji može ploviti vodom i kopnom
data/raw/audio/sm04500203009.wav,101576,3.173,išao on sve za svojim šiljatim nosom
data/raw/audio/sm04500301007.wav,132206,4.13,obeća je majka kraljeviću iz kraljevine podalje odande
data/raw/audio/sm04500301035.wav,75886,2.37,a nije smjela iz zlatnog pehara
data/raw/audio/sm04500501033.wav,78364,2.447,a umjesto cipela dadoše joj drvene klompe
data/raw/audio/sm04501002106.wav,74204,2.317,koga je onomad počastio iz svoje torbe
data/raw/audio/sm04500301043.wav,57646,1.8,ali dan privrućio
data/raw/audio/sm04500805076.wav,30256,0.944,kraj mene si
data/raw/audio/sm04500501021.wav,33884,1.058,svoje dvije kćeri
data/raw/audio/sm04500805069.wav,53404,1.667,što joj bijaše u grlu zapeo
data/raw/audio/sm04500602022.wav,39836,1.244,sve u sebi kazujući
data/raw/audio/sm04500102030.wav,24936,0.778,čudna
data/raw/audio/sm04500204123.wav,79804,2.493,već ću ja spriječiti tu smicalicu
data/raw/audio/sm04500805086.wav,91326,2.853,i snjeguljica krenu s njime na njegove dvore
data/raw/audio/sm04500102077.wav,49458,1.544,iskoči djevojčica
data/raw/audio/sm04501002110.wav,93082,2.907,ako nije ništa drugo nego to lako ćemo
data/raw/audio/sm04500302005.wav,99360,3.104,dajte sluškinji kakav posao da ne stoji skrštenih ruku
data/raw/audio/sm04500202086.wav,53608,1.674,nego je zapeo u granju
data/raw/audio/sm04500204107.wav,73006,2.28,dobro je razabrala što je i
data/raw/audio/sm04500101004.wav,121904,3.808,koja bi odmah omiljela svakom tko bi je samo vidio
data/raw/audio/sm04500503040.wav,181286,5.664,pa on njemu kaza da se u golubinjak skrila neznanka djevojka
data/raw/audio/sm04500203093.wav,64924,2.027,bit će nam to važan i koristan čovjek
data/raw/audio/sm04500104037.wav,107726,3.365,odmah mu ona obisnu oko vrata
data/raw/audio/sm04500802071.wav,67686,2.114,bože mili
data/raw/audio/sm04500401087.wav,56522,1.765,kad bi čula čarobničin glas
data/raw/audio/sm04500101035.wav,47600,1.486,i pruži joj ruku
data/raw/audio/sm04500402013.wav,79726,2.49,bijaše to prvi što ga je ikad ugledala
data/raw/audio/sm04500901089.wav,151404,4.73,kraljevno ti najmlađa vrata sada ded otvori
data/raw/audio/sm04500402041.wav,106124,3.315,i u svome bijesu uhvati matovilku za kosu dva tri puta
data/raw/audio/sm04500902044.wav,129404,4.043,on joj potom pripovijedi kako ga je začarala opaka vještica
data/raw/audio/sm04500302103.wav,61848,1.931,djevojka je kosu već očešljala
data/raw/audio/sm04500504061.wav,134046,4.188,ljepojku djevojku što je u tri navrata s njime plesala te uzviknu
data/raw/audio/sm04500202082.wav,78084,2.439,zato što lovci tamo dolje pucaju u šikaru
data/raw/audio/sm04500101102.wav,51314,1.602,upita iznutra baka
data/raw/audio/sm04500901054.wav,90444,2.825,ona živi u vodi među sebi sličnima krekeće
data/raw/audio/sm04500203114.wav,71900,2.245,pomoglo jer su se namjerili na deliju
data/raw/audio/sm04500802050.wav,50578,1.579,oglasi se četvrti
